,utcTimeMillis,Latitude_1,Longitude_1,Latitude_2,Longitude_2,Distance
234,1717828693000,21.00094166666667,105.85067166666668,21.00080425678749,105.85064877194044,15.463021074751165
235,1717828694000,21.000903333333333,105.850665,21.00078566436207,105.85058645863832,15.416619934683425
236,1717828695000,21.000870000000003,105.85065166666666,21.00069417028272,105.85057693593474,21.034216592028336
237,1717828696000,21.00083833333333,105.85064333333334,21.00061457283203,105.85057286088376,25.93423937655999
238,1717828697000,21.00080833333333,105.85062666666666,21.000575329056492,105.85072884535568,27.996079757436753
239,1717828698000,21.00078,105.85059166666666,21.000555744070585,105.85071034810775,27.81361831577124
240,1717828699000,21.000765,105.85055166666668,21.00054828832318,105.85067584763247,27.32868962131475
241,1717828700000,21.000758333333337,105.85049333333332,21.00055209357072,105.85060427686176,25.662301612901526
242,1717828701000,21.000756666666668,105.850435,21.000569293578597,105.85056557037036,24.855896787214682
243,1717828702000,21.000756666666668,105.85037666666668,21.00059989928357,105.85049646184471,21.412959754909586
244,1717828703000,21.00075,105.85031499999998,21.000623100712083,105.85042766860424,18.327694989103957
245,1717828704000,21.00073833333333,105.85026333333332,21.00062298213538,105.8503565576242,16.06774915203961
246,1717828706000,21.00073166666667,105.85021666666668,21.000634332014748,105.85023248226796,10.946936774871423
247,1717828707000,21.000740000000004,105.85017666666666,21.000635888687977,105.850196149414,11.751989464077106
248,1717828708000,21.00075,105.85013333333332,21.00066390227453,105.85014698185933,9.67790413036928
249,1717828709000,21.000756666666668,105.85008833333336,21.00072891743782,105.85007017100008,3.616011720775056
250,1717828710000,21.000786666666663,105.84999,21.000751799168345,105.85001683651362,4.774188952008441
251,1717828711000,21.000795,105.84994833333332,21.00076957392832,105.84998535274376,4.770907013759749
252,1717828712000,21.000816666666665,105.84989,21.00082594440344,105.84993913364096,5.203790693263942
253,1717828713000,21.000841666666663,105.84984,21.000816034067405,105.8498344299228,2.9082757059381357
254,1717828714000,21.000885,105.84976666666668,21.000831572430627,105.84974987484412,6.191326649621848
255,1717828715000,21.000931666666663,105.84971333333333,21.0008748541234,105.84969216149152,6.688668267081893
256,1717828716000,21.00097,105.84966,21.000929476074177,105.84965589045323,4.5262042310099435
257,1717828717000,21.001,105.849615,21.001040504222672,105.84959114538404,5.13974080156108
258,1717828718000,21.001035,105.84957666666666,21.001043373585045,105.84959572425656,2.1865017440055543
259,1717828719000,21.00106,105.84954166666668,21.00108661336035,105.84959606583529,6.375505919269116
260,1717828720000,21.001085,105.84952,21.00110850346774,105.84959610222914,8.321135759490973
261,1717828721000,21.001105,105.849505,21.001100341574624,105.8495560416806,5.323827014963258
262,1717828722000,21.00112,105.84949,21.00113925561705,105.84956565906477,8.140683839637742
263,1717828723000,21.001133333333332,105.84947666666667,21.00116121670297,105.84954114771354,7.3768888941838044
264,1717828724000,21.001148333333337,105.84946333333332,21.001179939916693,105.84953195771088,7.9435624186432845
265,1717828725000,21.00116666666667,105.84944666666668,21.00118350216156,105.84950951298777,6.787258938179288
266,1717828726000,21.00118166666667,105.84942833333336,21.001192296631523,105.8494983793661,7.3668226892959385
267,1717828727000,21.00119666666667,105.849415,21.00118893916917,105.84946921702644,5.693406252378983
268,1717828728000,21.00122,105.84940166666664,21.0011926552853,105.84946864948893,7.589127328246514
269,1717828729000,21.00124333333333,105.84937833333332,21.001216440268166,105.84946209664282,9.195183587744165
270,1717828730000,21.001275000000003,105.84935500000002,21.001204039736862,105.84943159699164,11.201958013401406
271,1717828731000,21.00131333333333,105.84934,21.0012767360056,105.84946553303428,13.652018935237251
272,1717828732000,21.001355,105.84932833333332,21.00124556717072,105.84944922259432,17.480135112936843
273,1717828733000,21.001410000000003,105.84932166666668,21.001401262055246,105.84945242650964,13.608703249890626
