,t_k,x_k,y_k,z_k
9566,-160235.636599723,256924374.95143017,5238311.735503732,489387864.8474924
9567,-160235.62695821,-299653939.91171,393858437.5730155,-149290357.36148208
9568,-160235.625709485,-254262607.73177636,359788017.1533302,279884907.9385444
9569,-160234.626618131,-154919659.39762217,-361605036.8750181,-363622282.5504905
9570,-160234.62537115,31734239.150793,2686980.852838918,-572232248.3784589
9571,-160234.636601326,256922636.47166398,5238306.566597223,489384889.8542835
9572,-160234.626956711,-299652148.27644986,393855982.65428895,-149289287.30105546
9573,-160234.634127582,-99019235.8731768,191540275.28424072,524082379.60100734
9574,-160234.625709915,-254261027.75832015,359785678.1369642,279883289.92154723
9575,-160233.626619422,-154918694.0239626,-361602898.16439897,-363619906.2866223
9576,-160233.625369458,31733969.049701676,2686822.396265651,-572228688.7329615
9577,-160233.636602795,256920897.9916611,5238301.397690021,489381914.86067694
9578,-160233.626955201,-299650356.64117366,393853527.7355353,-149288217.24061704
9579,-160233.634129234,-99018560.37723768,191538947.40607226,524079175.9567383
9580,-160233.625710366,-254259447.78489897,359783339.12064826,279881671.9045831
9581,-160232.626620637,-154917728.65023154,-361600759.45361644,-363617530.0225744
9582,-160232.625367705,31733698.94859202,2686663.9396836543,-572225129.0872463
9583,-160232.636604284,256919159.51168922,5238296.228782923,489378939.86713064
9584,-160232.626953713,-299648565.0059407,393851072.81683576,-149287147.18020216
9585,-160232.634130624,-99017884.88112156,191537619.52755675,524075972.31162786
9586,-160232.625710894,-254257867.8116013,359781000.1045134,279880053.8877426
9587,-160231.626621943,-154916763.2765902,-361598620.7430275,-363615153.75874376
9588,-160231.625365936,31733428.84747617,2686505.4831000455,-572221569.4414732
9589,-160231.626952197,-299646773.3706612,393848617.89806736,-149286077.11975732
9590,-160231.634132404,-99017209.3852689,191536291.64956006,524072768.6677651
9591,-160231.625711228,-254256287.83799896,359778661.0879256,279878435.87058735
9592,-160230.62662322,-154915797.90292275,-361596482.0323757,-363612777.4948451
9593,-160230.625364161,31733158.74635685,2686347.0265164245,-572218009.7956779
9594,-160230.62695068,-299644981.7353836,393846162.97929657,-149285007.0593114
9595,-160230.63413404,-99016533.88931896,191534963.7713731,524069565.02343905
9596,-160230.625711576,-254254707.8644206,359776322.07137156,279876817.8534537
9597,-160229.625362469,31732888.645258073,2686188.5699468795,-572214450.1501769
9598,-160229.626949193,-299643190.10016364,393843708.06059945,-149283936.9988976
9599,-160229.63413555,-99015858.3932839,191533635.89301974,524066361.3787075
9600,-160229.625712013,-254253127.89098474,359773983.0550266,279875199.8364632
9601,-160228.626625793,-154913867.1556117,-361592204.6111098,-363608024.9670957
9602,-160228.62536076,31732618.544152845,2686030.1133755767,-572210890.5046145
9603,-160228.636610262,256912205.59180284,5238275.553154643,489367039.8930206
9604,-160228.626947706,-299641398.4649473,393841253.1419023,-149282866.9384838
9605,-160228.634137112,-99015182.89728397,191532308.01473635,524063157.7341407
9606,-160228.625712417,-254251547.91749862,359771644.0386054,279873581.8194184
9607,-160227.626627024,-154912901.7819054,-361590065.9003567,-363605648.7030905
9608,-160227.625358921,31732348.443010647,2685871.6567846076,-572207330.8585886
9609,-160227.626946221,-299639606.82973826,393838798.22321004,-149281796.8780721
9610,-160227.634138581,-99014507.40122122,191530980.1363304,524059954.08927405
9611,-160227.625712828,-254249967.94402546,359769305.02220154,279871963.80238396
9612,-160226.62662841,-154911936.40835062,-361587927.1899343,-363603272.43945456
9613,-160226.625357094,31732078.341869816,2685713.200196464,-572203771.2126042
9614,-160226.62694472,-299637815.1945043,393836343.30447847,-149280726.8176433
9615,-160226.63414023299,-99013831.90528208,191529652.25816843,524056750.4449918
9616,-160226.625713316,-254248387.9706757,359766966.00597864,279870345.78547317
9617,-160225.626629597,-154910971.03460556,-361585788.4790853,-363600896.1753467
9618,-160225.636615081,256906990.15243214,5238260.046435167,489358114.9134459
9619,-160225.62694326,-299636023.5593475,393833888.3858476,-149279656.75725842
9620,-160225.634141771,-99013156.40926595,191528324.379856,524053546.8003426
9621,-160225.62571369,-254246807.9971478,359764626.9894901,279868727.76837695
9622,-160224.626630898,-154910005.66097245,-361583649.76847917,-363598519.91151065
9623,-160224.62535364,31731538.139636606,2685396.287054677,-572196651.921345
9624,-160224.636616549,256905251.67239398,5238254.877527961,489355139.9198446
9625,-160224.626941834,-299634231.9242554,393831433.46730024,-149278586.69690987
9626,-160224.634143392,-99012480.91330588,191526996.50165468,524050343.15595734
9627,-160224.625714105,-254245228.02368647,359762287.9730983,279867109.75134623
9628,-160223.626632089,-154909040.28723496,-361581511.05763686,-363596143.64741415
9629,-160223.625351827,31731268.038493976,2685237.8304715496,-572193092.2754078
9630,-160223.636618055,256903513.1924182,5238249.70862095,489352164.9263573
9631,-160223.626940329,-299632440.2890254,393828978.54855895,-149277516.6364768
9632,-160223.63414492,-99011805.41728298,191525668.62333083,524047139.5112724
9633,-160223.625714534,-254243648.05024913,359759948.9567402,279865491.7343371
9634,-160222.626633544,-154908074.9137542,-361579372.3473582,-363593767.3839458
9635,-160222.625350078,31730997.93736676,2685079.3738994924,-572189532.6296974
9636,-160222.636619785,256901774.712828,5238244.539715097,489349189.9335374
9637,-160222.626938888,-299630648.65391386,393826523.62997466,-149276446.5761122
9638,-160222.634146394,-99011129.92122361,191524340.74493617,524043935.8664124
9639,-160222.625714982,-254242068.07684368,359757609.9404275,279863873.71735793
9640,-160221.62663454,-154907109.53983223,-361577233.636097,-363591391.11938787
9641,-160221.625348141,31730727.836186916,2684920.9172985842,-572185972.9833169
9642,-160221.626937414,-299628857.0187469,393824068.71130943,-149275376.51571232
9643,-160221.634147975,-99010454.42523652,191523012.8666846,524040732.2218934
9644,-160221.625715348,-254240488.10331056,359755270.92392397,279862255.700245
9645,-160220.626636102,-154906144.16645852,-361575094.9260455,-363589014.8561757
9646,-160220.625346434,31730457.73506733,2684762.4607350496,-572182413.3377544
9647,-160220.63662278,256898297.75282824,5238234.201900988,489343239.94651705
9648,-160220.626935979,-299627065.3836535,393821613.79274,-149274306.45535418
9649,-160220.634149556,-99009778.92924942,191521684.98843387,524037528.5773725
9650,-160220.625715782,-254238908.12988672,359752931.9075804,279860637.6832413
9651,-160219.626637358,-154905178.79279122,-361572956.21533835,-363586638.59223735
9652,-160219.62534469,31730187.633935884,2684604.0041665803,-572178853.6920589
9653,-160219.63662432,256896559.2728966,5238229.032994153,489340264.95313466
9654,-160219.626934505,-299625273.748494,393819158.87407476,-149273236.3949543
9655,-160219.634151166,-99009103.43328193,191520357.11022264,524034324.9329428
9656,-160219.625716225,-254237328.15647903,359750592.8912588,279859019.66625124
9657,-160218.626638604,-154904213.4191162,-361570817.5046091,-363584262.3282762
9658,-160218.625342867,31729917.532781232,2684445.547586525,-572175294.0460814
9659,-160218.636625919,256894820.79306382,5238223.864087624,489337289.9599287
9660,-160218.626933037,-299623482.113349,393816703.95542425,-149272166.3345608
9661,-160218.634152789,-99008427.93732318,191519029.23202956,524031121.2885527
9662,-160218.625716702,-254235748.1831268,359748253.87501764,279857401.6493151
9663,-160217.626639972,-154903248.04556078,-361568678.7941397,-363581886.06460595
9664,-160217.625341133,31729647.43164877,2684287.091021507,-572171734.40042
9665,-160217.62693158,-299621690.4782274,393814249.0368007,-149271096.27417907
9666,-160217.634154374,-99007752.44133882,191517701.35378698,524027917.64403915
9667,-160217.625717111,-254234168.20966905,359745914.8586183,279855783.6322682
9668,-160216.626641298,-154902282.67196664,-361566540.08357966,-363579509.8008367
9669,-160216.625339321,31729377.33049337,2684128.6344450596,-572168174.7544798
9670,-160216.626930122,-299619898.84310776,393811794.1181748,-149270026.21379632
9671,-160216.634155954,-99007076.94535103,191516373.4755387,524024713.99950767
9672,-160216.625717571,-254232588.2362938,359743575.84233934,279854165.61530274
9673,-160215.626642569,-154901317.29832134,-361564401.3729009,-363577133.5369378
9674,-160215.62533753,31729107.229341775,2683970.1778728655,-572164615.1086134
9675,-160215.62692867,-299618107.20800257,393809339.19956356,-149268956.15341997
9676,-160215.634157421,-99006401.44928694,191515045.5971413,524021510.3546123
9677,-160215.625718012,-254231008.26289028,359741236.8260167,279852547.59830564
9678,-160214.626643874,-154900351.9247107,-361562262.66229415,-363574757.2731205
9679,-160214.634158986,-99005725.95328905,191513717.71887493,524018306.71002907
9680,-160214.625718368,-254229428.2893544,359738897.80949634,279850929.58117014
9681,-160213.625334018,31728567.027051922,2683653.264742376,-572157495.8171272
9682,-160213.626925728,-299614523.9377352,393804429.36224777,-149266816.03262657
9683,-160213.634160644,-99005050.45735395,191512389.840733,524015103.0657418
9684,-160212.626646533,-154898421.17754227,-361557985.2411823,-363570004.74560523
9685,-160212.626924383,-299612732.3028329,393801974.4438992,-149265745.97236472
9686,-160212.634162195,-99004374.9613466,191511061.96244994,524011899.42111
9687,-160212.625719319,-254226268.34266585,359734219.77701724,279847693.547283
9688,-160211.636636406,256882651.43290278,5238187.681738266,489316465.005413
9689,-160210.626649146,-154896490.43033692,-361553707.8199685,-363565252.2179844
9690,-160210.625328655,31727756.723577503,2683177.895038566,-572146816.8795526
9691,-160210.636637947,256880912.95293933,5238182.512831436,489313490.01204187
9692,-160210.626921453,-299609149.03260946,393797064.6066129,-149263605.8515842
9693,-160210.625720377,-254223108.39615372,359729541.74479216,279844457.5135652
9694,-160209.626650541,-154895525.05682248,-361551569.1095494,-363562875.95438576
9695,-160209.625326831,31727486.622405823,2683019.438466736,-572143257.2335632
9696,-160209.636639459,256879174.47292182,5238177.343924456,489310515.01858556
9697,-160209.626919971,-299607357.39747286,393794609.6879281,-149262535.79117572
9698,-160209.634166928,-99002348.47337857,191507078.32771254,524002288.48745954
9699,-160209.625720734,-254221528.42262876,359727202.7282787,279842839.49642664
9700,-160208.62665187,-154894559.68324617,-361549430.3989883,-363560499.6906311
9701,-160208.625325023,31727216.521236602,2682860.9818983693,-572139697.5876298
9702,-160208.636640977,256877435.99291098,5238172.175017508,489307540.025148
9703,-160208.626918543,-299605565.7624368,393792154.7693758,-149261465.7308251
9704,-160208.634168485,-99001672.97737527,191505750.44944113,523999084.8428394
9705,-160208.625721175,-254219948.4492383,359724863.71196264,279841221.479423
9706,-160207.626653191,-154893594.30966398,-361547291.6884091,-363558123.4268584
9707,-160207.625323238,31726946.420071732,2682702.525334584,-572136137.9417773
9708,-160207.636642477,256875697.5128651,5238167.006110466,489304565.03165776
9709,-160207.626917042,-299603774.1272736,393789699.8506443,-149260395.6703963
9710,-160207.634170054,-99000997.48138006,191504422.5711866,523995881.1982559
9711,-160207.625721567,-254218368.47577232,359722524.6955329,279839603.46233916
9712,-160206.626654493,-154892628.93606538,-361545152.9777884,-363555747.16304153
9713,-160206.625321485,31726676.31891364,2682544.0687767942,-572132578.2960379
9714,-160206.636644025,256873959.03289896,5238161.837203673,489301590.0383113
9715,-160206.626915745,-299601982.4924796,393787244.9324136,-149259325.61018577
9716,-160206.634171643,-99000321.98539837,191503094.6929596,523992677.55373466
9717,-160206.625722046,-254216788.5024457,359720185.6793077,279837985.44539523
9718,-160205.626655837,-154891663.56250915,-361543014.26725656,-363553370.8993253
9719,-160205.625319697,31726406.21774424,2682385.612214395,-572129018.6501728
9720,-160205.636645539,256872220.55287,5238156.668296704,489298615.0448646
9721,-160205.626914205,-299600190.857254,393784790.0135863,-149258255.54971525
9722,-160205.634173209,-98999646.48940115,191501766.81470296,523989473.9091378
9723,-160205.625722525,-254215208.5291209,359717846.6630833,279836367.42845035
9724,-160204.626657145,-154890698.18892002,-361540875.55664676,-363550994.6355246
9725,-160204.625317928,31726136.116578102,2682227.155655939,-572125459.0043746
9726,-160204.636647038,256870482.07281122,5238151.499389657,489295640.05137414
9727,-160204.626912727,-299598399.2221432,393782335.0949112,-149257185.48931107
9728,-160204.634174798,-98998970.99341945,191500438.93647778,523986270.2646128
9729,-160204.625722933,-254213628.5556858,359715507.6466938,279834749.4113896
9730,-160203.626658464,-154889732.81534335,-361538736.8460596,-363548618.3717508
9731,-160203.625316153,31725866.015408482,2682068.699097457,-572121899.358554
9732,-160203.636648608,256868743.59287217,5238146.330482977,489292665.05809593
9733,-160203.626911246,-299596607.5870308,393779880.1762289,-149256115.4289037
9734,-160203.6341763,-98998295.49737899,191499111.058138,523983066.6198072
9735,-160203.625723379,-254212048.58231258,359713168.6303941,279833131.3943894
9736,-160202.626659789,-154888767.44177437,-361536598.13548434,-363546242.1079923
9737,-160202.625314351,31725595.914229706,2681910.2425356326,-572118339.7126365
9738,-160202.636650069,256867005.11273992,5238141.161575735,489289690.0644944
9739,-160202.626909794,-299594815.95197403,393777425.2576176,-149255045.36852732
9740,-160202.634177946,-98997620.0014358,191497783.17999038,523979862.975461
9741,-160202.625723827,-254210468.6089444,359710829.6141,279831513.3773916
9742,-160201.626661049,-154887802.0681445,-361534459.42476904,-363543865.8440802
9743,-160201.625312552,31725325.813049875,2681751.785975217,-572114780.0667286
9744,-160201.636651632,256865266.63278118,5238135.992669018,489286715.0711972
9745,-160201.626908324,-299593024.3168887,393774970.33896214,-149253975.30813172
9746,-160201.634179505,-98996944.50543386,191496455.3017282,523976659.3308343
9747,-160201.625724282,-254208888.63558912,359708490.59782326,279829895.3604041
9748,-160200.626662385,-154886836.69458985,-361532320.7142155,-363541489.5803497
